angle	x	y	z	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
6.147537788	6.091066345	12.44202032	-0.831343277	6.147537788	0.024184914	0.304940898	-0.836619462	-1.91654267	-0.42162568	1.043287221	0.727231241	-0.041990994	0.425238418
12.66417373	12.60365274	13.15898843	1.236621946	12.66417373	-0.598257835	-0.151118394	-0.925315331	0.496125924	-0.314214507	-1.018659353	0.958251106	0.138976402	-0.079365435
13.72509642	5.497002553	15.37915546	12.57621702	13.72509642	-0.881165051	-0.459462556	-1.21531995	-0.966836164	0.282268786	-0.506855846	-0.423168422	0.37795723	0.402174424
10.55163037	-4.531971732	10.33607636	-9.528805579	10.55163037	0.326691415	-1.257861636	-1.94742556	0.849671737	-0.367712095	0.500180064	1.833981998	0.290075724	0.426286296
12.60722679	12.59670609	18.84929923	0.514939754	12.60722679	1.782717999	0.059559841	0.204207577	0.501122865	-0.04655591	-0.346846788	1.71213356	-1.00188613	-0.438040519
13.47190077	8.31578086	5.881911169	10.5990518	13.47190077	1.363279465	0.405828828	0.321802601	-0.679231553	-0.86253523	0.940860105	0.690268709	-0.342068162	-0.125113588
11.88534867	9.234080594	15.13643649	-7.482864991	11.88534867	-0.424473057	2.0281268	0.643760177	0.216259421	0.006154824	0.767010874	1.122062813	0.60682534	1.343551529
14.02253996	1.603843849	10.48004704	13.93051728	14.02253996	-0.82706742	0.573902808	-0.877912239	-2.332029104	0.368263538	1.116525598	-1.72579404	0.910283821	0.399108567
5.960056824	5.651603965	18.12744791	-1.892524758	5.960056824	2.608437892	-2.146497936	1.559252526	0.247816709	-0.290856683	-2.232396465	1.402037251	-0.726651348	-0.746456615
7.901324816	-0.373934134	4.637748467	7.892471546	7.901324816	0.936333297	0.203023008	0.949226003	-0.216318591	0.666474883	1.164211716	0.08363568	-0.380225164	0.002054386
7.113386129	4.799597621	10.67063675	5.25015475	7.113386129	0.732736702	-0.434452269	-0.076984331	0.733228182	0.551373404	0.081510167	-0.420885451	0.437180121	0.107793105
5.531633976	4.041580726	10.94583492	-3.776850497	5.531633976	0.671828959	0.129068927	1.826435778	0.254091475	-0.173124539	-0.268044173	-0.592125739	-0.086036008	-0.50992602
5.979075435	5.704718825	19.1349405	-1.79039833	5.979075435	0.088298824	-1.857080224	-0.130450739	0.269006175	-0.045110915	0.643085552	1.108368233	-0.239216065	0.762447127
9.504822108	-9.474389353	3.241191202	-0.759993215	9.504822108	0.512916661	0.708566992	1.11898101	0.871936863	-1.683705934	2.073792098	1.620143332	-0.763586543	-1.32816079
9.032457161	-8.34620926	8.973447654	3.453414738	9.032457161	-0.118853575	0.163921334	2.201730727	0.746615671	0.083411762	-1.01217578	0.918626965	1.068276777	-0.138436024
7.048449853	5.083335864	0.356919473	4.88265725	7.048449853	0.08848154	0.869374054	0.285977281	0.055455514	0.0539364	-0.45313732	0.06161703	0.88332448	1.919379583
10.57810702	-4.288856892	16.3341074	-9.669646045	10.57810702	1.47673939	-1.629840441	0.917647706	-1.964087881	-1.086836169	0.470429355	0.886734029	0.195019019	0.564305394
5.017261066	1.506037082	11.96247141	-4.785891861	5.017261066	-0.184493753	0.871102396	-0.254369123	-0.584184688	0.543984167	0.813740087	-0.087663266	0.138320515	-1.045586228
7.289145723	3.901713668	9.40600044	6.156969694	7.289145723	0.928373596	-0.34213762	-0.241875895	-0.992527527	1.238067313	-0.310843429	-1.104923616	-1.028281029	2.09313974
9.813802291	-9.080510644	5.719751448	-3.722236136	9.813802291	-2.128173818	1.857967432	1.054145596	0.759024496	-0.410172311	-0.013187494	-0.310618555	-0.993562578	0.538736924
13.66931237	6.164483308	0.241328546	12.20037893	13.66931237	0.196423925	-1.029222336	-2.015369546	0.54766985	2.157442519	-1.551275045	-0.054657191	-3.213056803	0.544414347
12.59344831	12.58883183	5.611055397	0.34095995	12.59344831	0.842216403	0.417452225	0.692310166	-2.789614589	1.501954569	1.800962795	-0.510032051	-0.89644311	1.140360416
5.230394845	2.589822697	18.25126557	-4.544210452	5.230394845	-0.820169858	-0.068796318	-2.401607069	1.141552247	-1.590648132	0.796642835	-0.431896607	0.20261299	0.736282167
9.855425372	-8.955582385	20.83083715	-4.114237888	9.855425372	0.815366225	1.029439063	0.694853752	0.705723771	1.529628514	-0.865250493	-1.044151076	-0.428585875	-1.556919712
10.04844629	-8.156741425	7.438077454	-5.868461658	10.04844629	0.673039464	-1.565502923	0.583202762	2.259132516	-0.369892876	-1.20592759	0.151404714	-1.803335865	-0.702319071
12.43888946	12.3379513	3.075694803	-1.58143248	12.43888946	0.843677776	1.282813379	0.848699656	-0.114240517	-1.128171014	0.115656039	-0.06172645	0.300000846	-1.089983369
10.58515784	-4.223385146	8.696437877	-9.706110669	10.58515784	1.490037345	0.952470601	0.91544175	0.502175112	2.751974078	1.849810546	0.259709092	1.186467632	0.726323159
13.40288751	8.980637514	9.415576747	9.949147874	13.40288751	-0.373706194	0.724970349	-1.161616801	-0.620121198	0.455346923	1.32855505	0.023854205	0.166135987	0.955899191
7.961333859	-0.853026247	2.193597461	7.915502703	7.961333859	2.481094182	-0.034484012	0.570817231	-0.369813971	0.855838686	1.05592868	1.182959771	-1.031913367	-0.227051537
6.69588133	6.133714092	19.18411844	2.685587129	6.69588133	2.568932894	1.07738487	0.204622005	0.009827862	0.39166488	-1.073747332	-0.228616164	0.296575816	-0.078726313
4.982290055	1.328458359	19.92110285	-4.801917594	4.982290055	-1.201594556	0.366117997	1.062118228	-0.798655839	-0.687528328	-0.173913466	-1.548702803	0.330169768	0.227815147
6.348102598	6.334731035	20.48713035	0.411812234	6.348102598	1.706663545	-2.049243931	-0.515560438	-0.132328959	-0.369244213	-0.651149837	-1.932844424	-1.881352734	0.121230149
6.387828392	6.352886374	16.99999651	0.667222807	6.387828392	0.393163706	-0.646020606	2.114046541	-0.08278743	0.034745631	1.307295868	0.754225709	-0.670204227	0.048653236
5.989022624	5.731765643	12.99564901	-1.736448848	5.989022624	-1.328388673	0.626304531	0.204244828	1.590077548	0.65922846	0.464465032	-1.209213472	0.185610883	-0.48381729
10.74027537	-2.712291632	6.216950493	-10.39215999	10.74027537	0.98930993	0.596161364	-1.00193143	0.162299004	0.557079897	-1.070390552	1.075282573	-0.28252862	-0.892716799
6.776080906	5.969499722	17.66360355	3.206297789	6.776080906	0.223314049	0.253639819	0.119771058	-0.439899986	-1.440776704	0.384329334	-0.318837478	-1.040700635	-0.137686331
9.533049683	-9.477227393	18.57053402	-1.03014426	9.533049683	0.039231578	0.869061555	1.867339997	0.507976503	-0.449919521	2.262329669	-0.734868713	-0.40705843	1.970150095
6.28421298	6.284209661	3.890019238	0.006458111	6.28421298	0.823005405	-0.180653558	0.266704608	-1.150201387	0.999822708	-0.112959604	0.498592287	0.305967609	0.002094087
8.154222273	-2.411611969	18.31483233	7.789445975	8.154222273	1.358497595	0.666710507	1.7501124	-1.954826674	-0.193609859	-0.763749657	1.758043471	-0.447628927	-0.498463829
10.92907326	-0.726258984	16.43182002	-10.90491588	10.92907326	0.791424779	-0.420269401	0.258906717	-0.266147225	-0.8646162	0.350752165	0.886455326	0.689081072	-0.266613698
12.00022253	10.12786792	0.101885965	-6.436740811	12.00022253	1.666536223	-1.694876064	0.444124873	-1.821555227	1.452905439	-1.773005517	-0.044112362	0.439544837	-0.029996952
12.64661977	12.60591997	7.065677286	1.013791563	12.64661977	0.127952047	-0.462124543	-0.174084596	1.341291778	-0.693656071	-0.568161338	0.429772828	-0.583633315	0.46644074
5.498895413	3.892613139	2.344930206	-3.883994557	5.498895413	-1.616355874	0.854142814	1.923100846	-0.377099943	0.165274494	1.829413415	-0.16184899	0.91248229	-0.057785356
12.88980824	12.22145169	15.59597472	4.096739566	12.88980824	0.149762031	-0.484355705	-0.816494345	0.737965116	0.202652693	-0.878481014	0.237793198	-0.6286668	-0.330379174
12.99774365	11.80705302	7.851169139	5.434596499	12.99774365	0.396472549	0.997804608	0.054744133	0.656559963	-0.965375329	-1.552736542	-0.974776898	1.390997912	0.980659457
8.61806885	-5.962654343	12.31085527	6.22236803	8.61806885	0.675306906	1.560455911	-1.514387852	0.223501719	-2.018376288	0.029720754	1.153338818	-1.049800386	1.049153148
10.26083181	-6.878821589	19.10582994	-7.613572286	10.26083181	-0.699102467	-0.236803195	-1.010718314	-1.054392805	0.230568208	-0.197589273	0.679310762	1.09561754	-0.393770307
7.307143826	3.799632758	12.39943973	6.241565653	7.307143826	0.004675895	-0.102954412	-0.894699211	-0.58775053	-1.37926394	-0.181687927	0.746416265	0.60360302	0.536865292
7.191968767	4.420944611	4.328502896	5.672712182	7.191968767	1.396665588	-0.389968463	1.106123796	0.345316486	-0.819744612	0.806609433	0.12177211	-0.747390205	-0.495269977
7.909953234	-0.442501604	4.160686811	7.897566238	7.909953234	-0.16727106	-0.290695869	-0.964197527	1.053674518	1.034205548	-0.027504659	-0.505613187	-0.352392059	0.258263783
10.61035482	-3.986973767	11.56826986	-9.832785445	10.61035482	-0.938521525	0.896806473	0.991061182	0.27010667	-0.686589992	0.093650359	-0.402578455	-0.009505689	0.529182402
9.365775084	-9.349477091	18.05801267	0.552287097	9.365775084	-0.5008479	1.534079309	1.795546919	-0.50907828	-0.980778622	0.440092972	-0.244272657	0.323262576	-0.314598474
5.845955162	5.296014361	0.655895451	-2.475363336	5.845955162	0.291876679	-0.812789283	-1.050650152	0.942937846	0.771282355	-0.794567908	1.188503612	-0.500708152	1.20547442
7.021499079	5.193132398	5.803651229	4.725761866	7.021499079	-0.718149716	-0.116893114	0.617841461	-0.506946926	1.95871375	0.071151368	-0.278240407	1.506116072	1.160691267
12.50704473	12.48504153	17.78935389	-0.741556324	12.50704473	-0.445837085	-0.586452007	-1.287999727	-0.049282033	2.173436677	-1.248081308	0.159412014	0.839481895	-0.322730057
6.035709233	5.851823892	16.69288181	-1.478493518	6.035709233	0.698391785	0.33255876	1.017301348	-0.192612994	1.375785732	1.399764085	1.79684762	0.235420347	1.028249599
12.29370689	11.8395402	13.89322649	-3.310667129	12.29370689	1.822927817	0.38383095	1.22827336	0.684705148	-0.98084857	-0.970528556	-1.665196247	-1.077252771	-1.120377025
8.466209854	-4.865466398	8.350630999	6.928488004	8.466209854	0.167184022	-0.23628979	-1.008152694	1.369979887	1.608291818	-0.721731675	0.213333754	0.495902304	0.060986213
10.54241548	-4.615550688	9.663006999	-9.478355128	10.54241548	0.711192483	0.127328551	-0.590882515	0.751717991	0.490818645	-1.05434769	-0.06306606	-0.940206706	0.620609297
9.462429408	-9.455723082	4.901589228	-0.356189993	9.462429408	-0.242729647	1.021178117	0.750547359	0.270117114	0.226450679	-1.54478048	-0.720108648	-0.779662051	-0.204659911
10.10254957	-7.869603082	19.38211939	-6.33489188	10.10254957	1.026803792	-2.003927818	-0.561300875	0.302718775	0.478474496	2.377205176	0.607544909	0.283067072	1.067623002
13.32693862	9.654628496	9.329856345	9.186699165	13.32693862	-0.828685211	-1.118936612	1.490538635	-1.252642795	-2.139011615	-1.136941345	-1.789126768	1.555310569	1.207673959
8.599193921	-5.831352839	13.18245221	6.319925644	8.599193921	0.445565387	-0.967538126	0.114060734	-0.13480052	-0.365944307	1.576685972	1.011169221	0.403379594	0.236540298
8.723734098	-6.666409741	2.455281186	5.626945687	8.723734098	-0.946232813	-0.663372192	-1.310161955	-0.522738855	1.217957704	0.620981401	-1.558317915	-1.193085359	1.254665589
5.782904488	5.074197374	10.40847276	-2.773897139	5.782904488	1.4520159	-0.084123155	0.168243015	-0.81454285	0.685084005	-1.621086632	0.267113169	-0.636152991	-0.8987834
6.738352112	6.052305062	11.52102465	2.962261404	6.738352112	-0.88952152	0.06650718	-0.848660929	0.936303459	1.268552772	1.124358494	0.755217694	0.622231362	-1.431166373
10.84245154	-1.653745851	16.14049732	-10.71559051	10.84245154	-0.494850143	1.291937129	-0.199738814	0.956657785	0.12512397	-0.771180487	-0.142983877	-0.981862855	0.327262754
4.951339701	1.171899377	13.860518	-4.810656576	4.951339701	-0.876698666	-0.102166218	1.172872389	1.343880954	1.2317762	-0.674613116	0.562600249	-0.850667379	0.760173191
10.03969571	-8.200633267	9.734441888	-5.791813535	10.03969571	-0.470676819	-0.342502047	-0.110891909	-0.99212466	1.22765086	-0.108477128	0.694036227	0.626192186	0.900033384
9.375625644	-9.364302401	6.491873534	0.460648189	9.375625644	-0.578569686	0.647710167	0.323394139	-0.190642016	-1.863799553	0.676399991	-0.875569517	-0.403167554	1.14142696
9.586591808	-9.461359098	14.44340207	-1.544482601	9.586591808	0.886711304	-0.640997037	0.132368137	-0.128435041	-0.85615571	0.842685861	-1.252912474	-1.040931687	-1.615334963
6.153846639	6.10244607	9.773927361	-0.793713064	6.153846639	0.175117328	0.104819043	0.155781237	0.116071922	0.928277175	-1.039897195	2.324780631	0.756019143	1.9137429
13.56182834	7.379247274	8.800643698	11.37848398	13.56182834	0.732990856	-0.077100948	-0.032940738	1.796819238	-0.921483733	0.516113217	1.743010975	-0.083875487	-0.951242364
6.490634025	6.351472048	14.45048751	1.336836888	6.490634025	1.417351803	1.26377848	-1.448451541	-1.174572695	-0.020918819	-1.258526092	0.696256809	0.901838276	1.623536264
8.363170786	-4.076790038	7.464120264	7.302219428	8.363170786	0.587988938	1.602962926	0.024507446	-0.970538631	-0.794348779	-1.966460301	0.448837038	0.571179877	0.417761832
11.230322	2.612146172	2.507986243	-10.92230857	11.230322	0.116233315	-0.776605864	0.183415492	-0.047473731	-0.638246374	-0.380571542	-1.282430761	1.016154175	0.919265675
6.2775869	6.277488524	4.649372325	-0.035144303	6.2775869	2.209537484	-2.128421662	-0.129387216	-0.076644383	0.252502161	-0.222359492	-0.168247284	1.418395314	2.089221871
11.35764362	4.022992769	5.27662163	-10.62128042	11.35764362	-1.441037605	0.045464403	0.903896156	1.470320545	-0.510593373	-0.498110805	1.949874266	2.256003598	1.341831725
7.773385108	0.625829775	10.1106821	7.748151595	7.773385108	-0.197583046	-0.061606504	-1.441969523	0.69860456	-0.550959771	-0.514912921	1.806636133	-0.809329284	1.071967753
5.595153515	4.322241308	1.116206031	-3.55302307	5.595153515	-0.109072547	1.509597852	-0.217299972	0.404410238	1.15089806	-0.438664994	-2.770354266	0.987807237	0.19217296
6.537000113	6.327564931	15.86960459	1.641430023	6.537000113	0.355435806	0.064086808	0.345404451	1.084793304	-1.145206498	-0.374232613	-0.728275351	-0.571389786	2.135816476
13.40871283	8.926406471	13.84532164	10.00564078	13.40871283	0.189738306	1.791244523	0.559949457	0.891521829	1.802815163	0.528531005	0.35423691	-0.524330302	-0.029235498
6.587369716	6.284953794	7.535516115	1.973016875	6.587369716	1.97341928	0.085394859	-0.176236261	-1.567633727	-0.379490427	1.493250721	-0.052412424	-1.226851397	-0.945868777
12.04059594	10.41433772	14.79601072	-6.042972813	12.04059594	1.053115586	-0.494234247	0.642775371	0.244868606	-0.605980282	-2.301770164	-0.875454449	0.848663091	-0.988982738
12.4897386	12.45308376	6.114572653	-0.956177368	12.4897386	-0.278292101	1.28076348	0.412989332	-0.394524888	-0.484945802	-0.737658738	-0.05635392	0.681405407	-0.044169759
6.659755167	6.193115972	12.00612562	2.449010706	6.659755167	0.434233363	-0.210512163	0.474663674	0.37138361	0.899231614	-0.874477725	-0.603093028	-0.121869811	0.215988826
6.935197527	5.512541758	14.66147327	4.208188222	6.935197527	2.241622726	0.383165844	0.654339647	2.25118799	-2.759446839	-2.104171839	-0.199814439	0.187504947	-1.593110527
7.200165213	4.379285794	5.597576975	5.715263339	7.200165213	-0.281194651	-0.087620336	-0.06271219	-0.733550993	1.467833555	-2.636570664	-0.187160933	1.059751089	-1.795879675
7.053209489	5.063455615	5.992694241	4.910110114	7.053209489	0.940337689	0.663090623	-0.587988557	-2.55768852	0.257267002	0.470133568	-2.055515241	-0.856197895	1.019947653
13.64107929	6.492996474	7.831119405	11.99666791	13.64107929	0.046243794	-0.356142498	-0.722498245	0.077527675	-0.020531602	-0.412197433	0.794756168	0.585565282	-0.648709984
5.365890034	3.262299217	8.950352754	-4.260302769	5.365890034	-0.057764086	-2.721752515	0.217882669	0.82106288	1.249451557	0.371633423	-1.160877151	1.9997186	1.003230956
6.4206884	6.360085675	11.67693157	0.880085073	6.4206884	2.048838671	1.182506894	-0.500105329	-0.105886086	-1.200768819	-0.118879427	0.278334568	-1.64538637	-2.165639853
8.850026592	-7.428070614	15.38263164	4.811105656	8.850026592	-0.153082601	-1.491680241	1.71E-04	-1.26064583	1.306104709	0.602085479	-2.055227905	0.683984698	-0.413776329
12.97763851	11.8954941	7.995141567	5.188094202	12.97763851	-0.590108852	-0.359346336	-0.311747508	-0.886394552	-2.072615936	0.627131568	0.608782619	1.385464452	-0.323395155
10.45560829	-5.375299614	14.08969288	-8.96804877	10.45560829	0.059094971	1.274115345	-1.122924307	-0.307338493	0.72212408	-0.107396113	-0.213111356	-0.576259912	-0.783414213
9.596444165	-9.455390893	16.58157685	-1.639305851	9.596444165	-0.286779827	0.568807948	1.31480241	-0.851473286	-0.381824706	-0.007349988	-0.194289812	0.928169067	0.592966685
13.05379004	11.53360316	8.473267486	6.113708561	13.05379004	1.332560124	-0.993890794	-1.966616589	0.584389175	0.717867739	-0.711553345	-0.418136161	0.353296908	0.441461159
10.98764077	-0.087169778	9.401401505	-10.98729498	10.98764077	1.241944841	-0.586464199	-1.232485289	-1.452424839	-0.786357102	0.524387658	1.224704681	0.332284666	0.399653882
7.480275983	2.730808054	8.523625196	6.963994267	7.480275983	-0.003479913	0.534221354	0.314710913	-1.816314165	0.597406304	-1.419849777	0.128148002	2.346668927	1.748127126
11.81303344	8.616545355	6.30693115	-8.081021301	11.81303344	1.555059689	0.67777472	1.428942377	-1.296515795	-0.712999147	-0.078930153	-0.332680427	0.254444543	-1.096376186
7.730304308	0.953627892	12.07937495	7.67125795	7.730304308	-0.490498298	0.263852243	-0.626436843	0.042707717	-0.691088905	-0.523121522	1.030773982	0.091939642	-0.230810443
9.935914204	-8.665997619	2.415810185	-4.86033706	9.935914204	0.663881313	0.089919522	0.022937135	0.263825672	0.91717616	-0.664052419	-0.296162868	-0.34013878	-1.722309282
9.793973452	-9.134035607	10.003559	-3.534304672	9.793973452	-1.347581149	-0.129694366	0.571666961	-1.108173238	-1.943353652	0.166286005	-0.170848007	-0.225492676	-0.052775205
11.68625139	7.444834549	10.11186016	-9.007935952	11.68625139	1.31256467	1.292960422	-0.574423083	-0.020335423	0.26465376	0.108781503	-0.970987992	1.35466179	-0.799322579
8.573336287	-5.648965784	2.033766155	6.449130225	8.573336287	-1.50471146	-0.937188403	-0.169289695	0.623391362	-1.738973793	-0.101560232	0.030790302	-1.123554156	0.21251352
4.925735701	1.04293549	15.32328777	-4.814058346	4.925735701	-0.789967842	1.74379641	0.009448063	-0.596260667	0.151245231	-1.211628797	-0.301289459	-0.148864888	-0.289197747
9.043409811	-8.393697716	20.58448661	3.365872795	9.043409811	0.836041737	-0.591003247	0.655522543	-0.418970824	-1.944894471	-0.065271842	1.095575907	-0.038837881	-1.35034838
9.186096755	-8.925676523	10.33158794	2.171790088	9.186096755	0.290691126	-0.224636332	0.625582358	1.241783967	0.477437328	0.252202809	-1.783509743	0.778319422	-0.324693015
10.16631515	-7.496957791	18.70669967	-6.866555725	10.16631515	0.160830867	1.121227266	-0.721397136	-1.133725126	0.757549013	0.387842479	0.701777115	3.389752988	0.456558985
11.82213161	8.696402844	3.869343183	-8.008456366	11.82213161	0.107741986	0.33047058	0.124910353	-0.608968047	-1.001620414	0.476833439	-0.092985166	1.670493771	0.417096739
6.271308011	6.270865669	4.742686925	-0.074484431	6.271308011	0.517886954	0.083223062	1.730043481	-2.436647763	-2.566670377	1.78686096	-2.095284455	-1.563081383	0.2845125
5.94180403	5.598921107	10.67626358	-1.989250504	5.94180403	1.881336978	-0.622384718	0.748395862	0.109699176	1.131918866	0.401811702	0.879022937	-0.852481797	-0.625097445
8.726579072	-6.684570509	4.953323933	5.60978604	8.726579072	1.255299967	-0.741912411	-1.331959424	1.51014181	1.370631611	-0.214770507	0.085842844	0.621335584	-2.444184926
8.433742537	-4.620205944	4.000197758	7.055615509	8.433742537	-1.137309748	0.067409502	0.462318661	1.179909724	0.208951182	-1.514755251	0.708478304	0.061056625	0.683643063
6.724849587	6.079543296	15.5406087	2.874500875	6.724849587	0.915563779	-0.394017286	-0.960949686	-0.342028684	-0.927186365	1.836892456	-2.283692972	2.047395176	0.513529065
13.95519735	2.525430138	11.75346238	13.72478545	13.95519735	-0.125451153	0.239602687	0.616513561	-0.498535124	0.732703715	-0.040799261	-0.118238793	-0.024867676	-0.059337156
8.600737967	-5.842152955	9.03994659	6.312047404	8.600737967	0.740722513	-0.32892449	0.10607122	-2.088834812	-1.028471893	-0.894551524	-0.762122563	-0.132622403	0.618552052
12.82854368	12.39018007	5.164739513	3.32490164	12.82854368	1.013721956	-0.146529701	-1.598614847	-2.096701874	1.59354791	1.20702332	1.944148423	-0.701904955	1.011554573
4.913174931	0.979881413	1.014715945	-4.81446989	4.913174931	-0.235770076	1.21713308	1.157404643	-0.293126309	-1.140435887	-0.019770226	0.786130898	0.305803859	1.476574545
5.607644219	4.376030096	4.802910649	-3.506570159	5.607644219	-0.023135945	-0.18999936	0.609173406	1.345715443	-1.153405929	0.642469054	-0.366942713	0.635448675	0.157297027
11.95892024	9.819540593	14.3499006	-6.825862285	11.95892024	-1.372245145	-0.446965795	0.346795214	-0.981515769	1.397063033	1.629659431	2.621304964	-1.137400134	-1.48588572
6.652119717	6.204512883	14.791585	2.398899042	6.652119717	-2.308240208	-1.713459009	-0.526623309	-0.143562348	0.821168065	-1.463359828	0.270117307	0.951211954	-0.32341683
7.663700244	1.449475582	4.212075495	7.525378527	7.663700244	-0.862611993	0.44986334	0.922454258	0.620817483	2.001892981	-0.463473568	-0.331621899	-0.066740114	-0.65009558
13.52063074	7.817798676	15.88170936	11.03129545	13.52063074	-0.694731093	0.461957325	-0.080902975	-0.801758782	0.979163688	0.672022711	-0.113183916	1.748416812	-0.176838447
12.34142019	12.03048016	6.919799072	-2.752852972	12.34142019	-1.908396103	0.75968283	0.792306103	-0.427933458	0.869514064	0.479431293	0.416382972	0.681314724	-0.434053052
7.43439834	3.028624663	12.80453474	6.789529536	7.43439834	0.190983092	0.386823262	-0.845244672	0.124182741	1.534627077	0.484848159	-1.131699429	1.627289528	0.582184719
13.33630249	9.57490626	5.551468074	9.283217885	13.33630249	-2.252876136	0.481199675	-1.54319046	-1.868720957	-0.767968829	1.412067943	-0.075504454	-0.976331644	1.404746482
6.849951519	5.778904235	6.988338807	3.677784885	6.849951519	0.305678586	0.489466974	1.411683026	1.359306368	-2.23973197	-0.255036999	-0.637851144	-0.599562984	-0.120469226
5.642681162	4.52427119	15.1069489	-3.372064783	5.642681162	-0.054469559	0.453540266	-0.297970729	-0.047798799	0.646114708	-1.303546071	0.944082776	0.346647453	-0.318988319
11.89071006	9.27824974	4.289699193	-7.436603223	11.89071006	-0.113696735	0.428813622	-1.137319792	-1.053221821	-1.115158958	-0.628061733	0.087040139	-0.097870833	1.288309045
9.082296741	-8.554836089	5.434806423	3.050064523	9.082296741	-1.318501324	-1.078082023	-0.349849408	-0.631314351	0.864823361	-0.73392883	-0.030515988	-0.890499668	0.676322896
11.75493444	8.092772972	12.86372757	-8.5255797	11.75493444	0.766342841	-1.787783397	-0.590288215	0.262996465	-1.982452609	1.707596964	1.133181864	0.006885332	-0.551800485
6.19940693	6.177663402	7.938715649	-0.5187689	6.19940693	0.070157428	0.033599256	-1.526052302	-1.156645202	-0.55135771	0.626432151	0.872421013	-0.153923764	0.114171275
5.818130177	5.200226382	5.677579355	-2.609268926	5.818130177	0.201010882	0.737158472	0.010832982	-1.749162549	0.664883235	-1.939776156	2.004733943	-0.244119431	0.611459501
12.69220815	12.59184959	5.284637318	1.59294434	12.69220815	-1.460941348	-0.917435195	-0.912129835	0.402846125	0.337741035	0.981994649	-1.256588489	-0.223775515	-0.190992194
13.08729876	11.35136844	15.45766438	6.513357292	13.08729876	-0.156661042	-0.067738234	-0.163811463	-0.638349549	-0.266909459	-0.792371526	0.321856808	-1.429831489	1.621985574
10.88190214	-1.234306983	5.944611141	-10.81167335	10.88190214	0.543493102	0.234966973	0.488460618	-0.319174816	-1.542719019	-0.189086824	1.116751525	-1.052774929	-1.273876085
12.34958539	12.06053056	15.05338238	-2.656287237	12.34958539	-0.048719935	-2.045697595	0.581474731	0.548240152	0.638341939	0.163054209	2.061302965	3.001165639	-0.54036437
8.861754903	-7.493902586	12.43351312	4.72991797	8.861754903	-0.47432296	-0.492280825	0.458220413	2.064618267	0.439434589	0.009057176	0.481480969	0.242035494	-0.230623778
6.080899975	5.956910384	8.298835882	-1.221705029	6.080899975	-0.144843664	0.748112468	-0.221616185	-0.107199799	-0.677939724	2.417044853	1.108544432	-0.210056515	0.494017749
7.240382174	4.169113661	7.521892965	5.919596718	7.240382174	0.567385705	1.170448287	0.578311653	-0.620770831	0.130887766	0.551230314	-1.227654479	0.646260748	0.999524843
11.31273314	3.528083697	1.458851112	-10.74851415	11.31273314	-0.983560019	-1.447867814	0.300676395	0.590083886	-2.331071683	1.43108509	0.080009665	-0.191081895	0.242356674
9.052773956	-8.433571415	10.54101104	3.290530275	9.052773956	0.307146214	-0.009565683	-1.343489022	0.087395502	-1.544511184	0.254713415	-1.149039314	-0.640420234	1.484722151
13.11790843	11.17278125	15.25677365	6.873753041	13.11790843	-0.226085761	-0.342656969	0.112536356	0.183206341	-0.162313783	-0.713296273	2.150635998	1.794022692	-0.763348563
11.01685253	0.234401575	11.13544933	-11.01435861	11.01685253	0.56631278	-0.645690049	0.150216441	-0.701928585	-1.739536281	0.431804025	-0.394140172	-0.538809255	0.642859645
7.761376901	0.717713397	16.29889489	7.728121304	7.761376901	-0.826620817	-0.256784431	-0.789999616	0.124712563	0.966305278	1.914331109	0.197530251	-0.841890112	1.058197589
14.0926684	0.626896245	10.46418404	14.07871811	14.0926684	-0.507821715	0.174863147	-0.337019474	1.363030178	0.05352153	0.667765023	-0.403348276	-0.844113132	-0.097291893
5.525280377	4.012888241	1.43398371	-3.798085203	5.525280377	0.553782274	-1.148979065	-1.875746148	-0.035454556	0.579717307	-1.024862674	0.557186676	0.666401347	-0.849091166
7.592016454	1.966174228	19.90276021	7.332998892	7.592016454	0.922295945	-0.110563785	1.702534263	-0.195571257	1.047605753	-2.561568848	2.548754717	0.691039097	-1.477584772
11.74059056	7.95992991	10.21629512	-8.630236533	11.74059056	1.08278981	-0.902740173	-0.715020378	1.76224318	-0.727460093	0.780353899	-0.163695205	0.239734761	-0.108176705
9.728940115	-9.282364417	7.757221767	-2.913758155	9.728940115	1.470407368	-0.968131345	-0.311258724	-1.867874363	1.499841713	1.078785005	0.699813236	-0.03127346	0.34655387
12.00357489	10.15222455	18.17655059	-6.404541116	12.00357489	-1.531117744	-0.987502661	-2.003624626	1.709971355	0.91608072	-0.202412881	-0.208308088	0.293412523	-1.024850609
13.58487106	7.127209524	4.364704077	11.56510294	13.58487106	-0.574365625	-0.434312519	0.294529514	-0.105389841	-0.513822126	-0.103743174	2.421188641	0.744065335	-0.717287022
4.720591474	0.038720189	15.04777342	-4.720432672	4.720591474	0.432728412	0.144861789	0.798056329	-0.79759349	1.234894191	-0.399343005	-0.937016723	0.505653344	0.266688218
5.189449433	2.382838566	14.22610426	-4.610039673	5.189449433	0.219557965	-0.768941197	0.22886228	2.320354357	-1.45934022	1.446190768	0.568897267	0.602303528	1.538689533
9.637580557	-9.420184165	5.441490013	-2.035458005	9.637580557	0.560729211	-0.151221743	-1.47737673	0.576086037	-0.365334371	-0.709363414	-0.30719422	0.400010518	0.881713839
